# Generated by QuTiP: 401x2 real matrix in decimal format [',' separated values].
-10.0000000000,0.0097346726
-9.9500000000,0.0097194077
-9.9000000000,0.0097025627
-9.8500000000,0.0096843074
-9.8000000000,0.0096648214
-9.7500000000,0.0096442934
-9.7000000000,0.0096229215
-9.6500000000,0.0096009128
-9.6000000000,0.0095784838
-9.5500000000,0.0095558598
-9.5000000000,0.0095332748
-9.4500000000,0.0095109713
-9.4000000000,0.0094891997
-9.3500000000,0.0094682172
-9.3000000000,0.0094482870
-9.2500000000,0.0094296765
-9.2000000000,0.0094126558
-9.1500000000,0.0093974950
-9.1000000000,0.0093844623
-9.0500000000,0.0093738221
-9.0000000000,0.0093658342
-8.9500000000,0.0093607541
-8.9000000000,0.0093588369
-8.8500000000,0.0093603435
-8.8000000000,0.0093655503
-8.7500000000,0.0093747624
-8.7000000000,0.0093883272
-8.6500000000,0.0094066479
-8.6000000000,0.0094301937
-8.5500000000,0.0094595051
-8.5000000000,0.0094951926
-8.4500000000,0.0095379302
-8.4000000000,0.0095884432
-8.3500000000,0.0096474931
-8.3000000000,0.0097158593
-8.2500000000,0.0097943195
-8.2000000000,0.0098836264
-8.1500000000,0.0099844805
-8.1000000000,0.0100974978
-8.0500000000,0.0102231683
-8.0000000000,0.0103618050
-7.9500000000,0.0105134804
-7.9000000000,0.0106779510
-7.8500000000,0.0108545691
-7.8000000000,0.0110421856
-7.7500000000,0.0112390492
-7.7000000000,0.0114427139
-7.6500000000,0.0116499667
-7.6000000000,0.0118567984
-7.5500000000,0.0120584370
-7.5000000000,0.0122494669
-7.4500000000,0.0124240490
-7.4000000000,0.0125762447
-7.3500000000,0.0127004265
-7.3000000000,0.0127917358
-7.2500000000,0.0128465293
-7.2000000000,0.0128627449
-7.1500000000,0.0128401250
-7.1000000000,0.0127802580
-7.0500000000,0.0126864314
-7.0000000000,0.0125633283
-6.9500000000,0.0124166216
-6.9000000000,0.0122525340
-6.8500000000,0.0120774247
-6.8000000000,0.0118974473
-6.7500000000,0.0117183006
-6.7000000000,0.0115450751
-6.6500000000,0.0113821801
-6.6000000000,0.0112333305
-6.5500000000,0.0111015656
-6.5000000000,0.0109892741
-6.4500000000,0.0108982018
-6.4000000000,0.0108294208
-6.3500000000,0.0107832434
-6.3000000000,0.0107590718
-6.2500000000,0.0107551860
-6.2000000000,0.0107684946
-6.1500000000,0.0107943075
-6.1000000000,0.0108262301
-6.0500000000,0.0108563152
-6.0000000000,0.0108756067
-5.9500000000,0.0108751344
-5.9000000000,0.0108472558
-5.8500000000,0.0107870393
-5.8000000000,0.0106932578
-5.7500000000,0.0105686280
-5.7000000000,0.0104191998
-5.6500000000,0.0102531239
-5.6000000000,0.0100792145
-5.5500000000,0.0099057053
-5.5000000000,0.0097394124
-5.4500000000,0.0095853270
-5.4000000000,0.0094465292
-5.3500000000,0.0093242822
-5.3000000000,0.0092182006
-5.2500000000,0.0091264450
-5.2000000000,0.0090459635
-5.1500000000,0.0089728448
-5.1000000000,0.0089028474
-5.0500000000,0.0088321028
-5.0000000000,0.0087578663
-4.9500000000,0.0086790819
-4.9000000000,0.0085965319
-4.8500000000,0.0085125028
-4.8000000000,0.0084301151
-4.7500000000,0.0083525916
-4.7000000000,0.0082826967
-4.6500000000,0.0082224448
-4.6000000000,0.0081730469
-4.5500000000,0.0081350030
-4.5000000000,0.0081082522
-4.4500000000,0.0080923235
-4.4000000000,0.0080864640
-4.3500000000,0.0080897489
-4.3000000000,0.0081011873
-4.2500000000,0.0081198379
-4.2000000000,0.0081449304
-4.1500000000,0.0081759682
-4.1000000000,0.0082127744
-4.0500000000,0.0082554601
-4.0000000000,0.0083043283
-3.9500000000,0.0083597558
-3.9000000000,0.0084220965
-3.8500000000,0.0084916290
-3.8000000000,0.0085685459
-3.7500000000,0.0086529696
-3.7000000000,0.0087449783
-3.6500000000,0.0088446325
-3.6000000000,0.0089519960
-3.5500000000,0.0090671501
-3.5000000000,0.0091902036
-3.4500000000,0.0093212976
-3.4000000000,0.0094606085
-3.3500000000,0.0096083489
-3.3000000000,0.0097647674
-3.2500000000,0.0099301479
-3.2000000000,0.0101048095
-3.1500000000,0.0102891058
-3.1000000000,0.0104834248
-3.0500000000,0.0106881903
-3.0000000000,0.0109038637
-2.9500000000,0.0111309471
-2.9000000000,0.0113699877
-2.8500000000,0.0116215829
-2.8000000000,0.0118863858
-2.7500000000,0.0121651099
-2.7000000000,0.0124585339
-2.6500000000,0.0127675047
-2.6000000000,0.0130929403
-2.5500000000,0.0134358327
-2.5000000000,0.0137972525
-2.4500000000,0.0141783555
-2.4000000000,0.0145803939
-2.3500000000,0.0150047303
-2.3000000000,0.0154528588
-2.2500000000,0.0159264314
-2.2000000000,0.0164272935
-2.1500000000,0.0169575310
-2.1000000000,0.0175195331
-2.0500000000,0.0181160787
-2.0000000000,0.0187504545
-1.9500000000,0.0194266214
-1.9000000000,0.0201494492
-1.8500000000,0.0209250511
-1.8000000000,0.0217612663
-1.7500000000,0.0226683588
-1.7000000000,0.0236600371
-1.6500000000,0.0247549522
-1.6000000000,0.0259789036
-1.5500000000,0.0273681013
-1.5000000000,0.0289739874
-1.4500000000,0.0308703384
-1.4000000000,0.0331636305
-1.3500000000,0.0360078882
-1.3000000000,0.0396252380
-1.2500000000,0.0443326288
-1.2000000000,0.0505725273
-1.1500000000,0.0589389357
-1.1000000000,0.0701776860
-1.0500000000,0.0851228384
-1.0000000000,0.1045224658
-0.9500000000,0.1287412006
-0.9000000000,0.1574366792
-0.8500000000,0.1894386022
-0.8000000000,0.2230203328
-0.7500000000,0.2564392205
-0.7000000000,0.2883348095
-0.6500000000,0.3177147698
-0.6000000000,0.3436879846
-0.5500000000,0.3653284409
-0.5000000000,0.3818714819
-0.4500000000,0.3930686908
-0.4000000000,0.3993370540
-0.3500000000,0.4015416674
-0.3000000000,0.4006243812
-0.2500000000,0.3974108751
-0.2000000000,0.3926938871
-0.1500000000,0.3873946890
-0.1000000000,0.3825647492
-0.0500000000,0.3791970982
0.0000000000,0.3779912879
0.0500000000,0.3791970982
0.1000000000,0.3825647492
0.1500000000,0.3873946890
0.2000000000,0.3926938871
0.2500000000,0.3974108751
0.3000000000,0.4006243812
0.3500000000,0.4015416674
0.4000000000,0.3993370540
0.4500000000,0.3930686908
0.5000000000,0.3818714819
0.5500000000,0.3653284409
0.6000000000,0.3436879846
0.6500000000,0.3177147698
0.7000000000,0.2883348095
0.7500000000,0.2564392205
0.8000000000,0.2230203328
0.8500000000,0.1894386022
0.9000000000,0.1574366792
0.9500000000,0.1287412006
1.0000000000,0.1045224658
1.0500000000,0.0851228384
1.1000000000,0.0701776860
1.1500000000,0.0589389357
1.2000000000,0.0505725273
1.2500000000,0.0443326288
1.3000000000,0.0396252380
1.3500000000,0.0360078882
1.4000000000,0.0331636305
1.4500000000,0.0308703384
1.5000000000,0.0289739874
1.5500000000,0.0273681013
1.6000000000,0.0259789036
1.6500000000,0.0247549522
1.7000000000,0.0236600371
1.7500000000,0.0226683588
1.8000000000,0.0217612663
1.8500000000,0.0209250511
1.9000000000,0.0201494492
1.9500000000,0.0194266214
2.0000000000,0.0187504545
2.0500000000,0.0181160787
2.1000000000,0.0175195331
2.1500000000,0.0169575310
2.2000000000,0.0164272935
2.2500000000,0.0159264314
2.3000000000,0.0154528588
2.3500000000,0.0150047303
2.4000000000,0.0145803939
2.4500000000,0.0141783555
2.5000000000,0.0137972525
2.5500000000,0.0134358327
2.6000000000,0.0130929403
2.6500000000,0.0127675047
2.7000000000,0.0124585339
2.7500000000,0.0121651099
2.8000000000,0.0118863858
2.8500000000,0.0116215829
2.9000000000,0.0113699877
2.9500000000,0.0111309471
3.0000000000,0.0109038637
3.0500000000,0.0106881903
3.1000000000,0.0104834248
3.1500000000,0.0102891058
3.2000000000,0.0101048095
3.2500000000,0.0099301479
3.3000000000,0.0097647674
3.3500000000,0.0096083489
3.4000000000,0.0094606085
3.4500000000,0.0093212976
3.5000000000,0.0091902036
3.5500000000,0.0090671501
3.6000000000,0.0089519960
3.6500000000,0.0088446325
3.7000000000,0.0087449783
3.7500000000,0.0086529696
3.8000000000,0.0085685459
3.8500000000,0.0084916290
3.9000000000,0.0084220965
3.9500000000,0.0083597558
4.0000000000,0.0083043283
4.0500000000,0.0082554601
4.1000000000,0.0082127744
4.1500000000,0.0081759682
4.2000000000,0.0081449304
4.2500000000,0.0081198379
4.3000000000,0.0081011873
4.3500000000,0.0080897489
4.4000000000,0.0080864640
4.4500000000,0.0080923235
4.5000000000,0.0081082522
4.5500000000,0.0081350030
4.6000000000,0.0081730469
4.6500000000,0.0082224448
4.7000000000,0.0082826967
4.7500000000,0.0083525916
4.8000000000,0.0084301151
4.8500000000,0.0085125028
4.9000000000,0.0085965319
4.9500000000,0.0086790819
5.0000000000,0.0087578663
5.0500000000,0.0088321028
5.1000000000,0.0089028474
5.1500000000,0.0089728448
5.2000000000,0.0090459635
5.2500000000,0.0091264450
5.3000000000,0.0092182006
5.3500000000,0.0093242822
5.4000000000,0.0094465292
5.4500000000,0.0095853270
5.5000000000,0.0097394124
5.5500000000,0.0099057053
5.6000000000,0.0100792145
5.6500000000,0.0102531239
5.7000000000,0.0104191998
5.7500000000,0.0105686280
5.8000000000,0.0106932578
5.8500000000,0.0107870393
5.9000000000,0.0108472558
5.9500000000,0.0108751344
6.0000000000,0.0108756067
6.0500000000,0.0108563152
6.1000000000,0.0108262301
6.1500000000,0.0107943075
6.2000000000,0.0107684946
6.2500000000,0.0107551860
6.3000000000,0.0107590718
6.3500000000,0.0107832434
6.4000000000,0.0108294208
6.4500000000,0.0108982018
6.5000000000,0.0109892741
6.5500000000,0.0111015656
6.6000000000,0.0112333305
6.6500000000,0.0113821801
6.7000000000,0.0115450751
6.7500000000,0.0117183006
6.8000000000,0.0118974473
6.8500000000,0.0120774247
6.9000000000,0.0122525340
6.9500000000,0.0124166216
7.0000000000,0.0125633283
7.0500000000,0.0126864314
7.1000000000,0.0127802580
7.1500000000,0.0128401250
7.2000000000,0.0128627449
7.2500000000,0.0128465293
7.3000000000,0.0127917358
7.3500000000,0.0127004265
7.4000000000,0.0125762447
7.4500000000,0.0124240490
7.5000000000,0.0122494669
7.5500000000,0.0120584370
7.6000000000,0.0118567984
7.6500000000,0.0116499667
7.7000000000,0.0114427139
7.7500000000,0.0112390492
7.8000000000,0.0110421856
7.8500000000,0.0108545691
7.9000000000,0.0106779510
7.9500000000,0.0105134804
8.0000000000,0.0103618050
8.0500000000,0.0102231683
8.1000000000,0.0100974978
8.1500000000,0.0099844805
8.2000000000,0.0098836264
8.2500000000,0.0097943195
8.3000000000,0.0097158593
8.3500000000,0.0096474931
8.4000000000,0.0095884432
8.4500000000,0.0095379302
8.5000000000,0.0094951926
8.5500000000,0.0094595051
8.6000000000,0.0094301937
8.6500000000,0.0094066479
8.7000000000,0.0093883272
8.7500000000,0.0093747624
8.8000000000,0.0093655503
8.8500000000,0.0093603435
8.9000000000,0.0093588369
8.9500000000,0.0093607541
9.0000000000,0.0093658342
9.0500000000,0.0093738221
9.1000000000,0.0093844623
9.1500000000,0.0093974950
9.2000000000,0.0094126558
9.2500000000,0.0094296765
9.3000000000,0.0094482870
9.3500000000,0.0094682172
9.4000000000,0.0094891997
9.4500000000,0.0095109713
9.5000000000,0.0095332748
9.5500000000,0.0095558598
9.6000000000,0.0095784838
9.6500000000,0.0096009128
9.7000000000,0.0096229215
9.7500000000,0.0096442934
9.8000000000,0.0096648214
9.8500000000,0.0096843074
9.9000000000,0.0097025627
9.9500000000,0.0097194077
10.0000000000,0.0097346726
